"Family","PDF_Name","Table_ID","Rows","Cols","Caption"
"L5","stm32l562ce","table_128","1","5","Table 128. I2C analog filter characteristics"
"L5","stm32l562ce","table_133","5","5","Table 133. Asynchronous non-multiplexed SRAM/PSRAM/NOR read-NWAIT timings"
"L5","stm32l562ce","table_137","4","5","Table 137. Asynchronous multiplexed PSRAM/NOR read-NWAIT timings"
"L5","stm32l562ce","table_139","4","5","Table 139. Asynchronous multiplexed PSRAM/NOR write-NWAIT timings"
"L5","stm32l562ce","table_149","2","7","Table 149. Dynamics characteristics: delay block characteristics"
"L5","stm32l562ce","table_151","3","7","Table 151. Dynamics characteristics: eMMC characteristics VDD=1.71 V to 1.9 V"
"L5","stm32l562ce","table_152","2","7","Table 152. UCPD characteristics"
"L5","stm32l562ce","table_153","1","7","Table 153. USB startup time"
"L5","stm32l562ce","table_28","3","5","Table 28. SMPS modes summary"
"L5","stm32l562ce","table_29","6","7","Table 29. SMPS characteristics"
"L5","stm32l562ce","table_3","4","6","Table 3. Boot modes when TrustZone is disabled (TZEN=0)"
"L5","stm32l562ce","table_4","6","8","Table 4. Boot modes when TrustZone is enabled (TZEN=1)"
"L5","stm32l562ce","table_60","4","16","Table 60. Current consumption in Low-power sleep mode, Flash in power-down"
"L5","stm32l562ce","table_78","4","15","Table 78. Current consumption in Stop 0 mode"
"L5","stm32l562ce","table_84","2","6","Table 84. Regulator modes transition times"
"L5","stm32l562ce","table_85","2","6","Table 85. Wakeup time using USART/LPUART"
"L5","stm32l562ce","table_98","5","6","Table 98. EMI characteristics for fHSE = 8 MHz and fHCLK = 110 MHz"
"L5","stm32l562ce","table_99","3","7","Table 99. ESD absolute maximum ratings"
"N6","stm32n645a0","table_100","5","7","Table 100. Temperature and VBAT monitoring characteristics"
"N6","stm32n645a0","table_101","3","7","Table 101. Compensation cell characteristics"
"N6","stm32n645a0","table_105","6","5","Table 105. DCMIPP characteristics"
"N6","stm32n645a0","table_110","4","5","Table 110. LPTIMx characteristics"
"N6","stm32n645a0","table_112","1","5","Table 112. I2C analog filter characteristics"
"N6","stm32n645a0","table_113","1","8","Table 113. I3C open-drain measured timing"
"N6","stm32n645a0","table_114","1","8","Table 114. I3C push-pull measured timing"
"N6","stm32n645a0","table_117","4","6","Table 117. Dynamic characteristics: Ethernet MAC signals for MDIO/SMA"
"N6","stm32n645a0","table_118","6","6","Table 118. Dynamic characteristics: Ethernet MAC signals for RMII"
"N6","stm32n645a0","table_126","5","7","Table 126. Dynamic characteristics: SWD"
"N6","stm32n645a0","table_127","4","6","Table 127. MDIO target timing parameters"
"N6","stm32n645a0","table_22","4","5","Table 22. Current characteristics"
"N6","stm32n645a0","table_27","3","6","Table 27. Characteristics of SMPS step-down converter external components"
"N6","stm32n645a0","table_29","5","7","Table 29. Embedded internal voltage reference"
"N6","stm32n645a0","table_42","4","9","Table 42. Current consumption in Stop mode"
"N6","stm32n645a0","table_45","4","9","Table 45. Current consumption in VBAT mode"
"N6","stm32n645a0","table_46","6","5","Table 46. Low-power mode wake-up timings"
"N6","stm32n645a0","table_47","4","7","Table 47. HSE clock characteristics (digital bypass)"
"N6","stm32n645a0","table_49","4","7","Table 49. HSE clock characteristics generated from crystal/ceramic resonator"
"N6","stm32n645a0","table_50","4","7","Table 50. LSE clock characteristics (digital bypass)"
"N6","stm32n645a0","table_51","3","7","Table 51. LSE clock characteristics (analog bypass)"
"N6","stm32n645a0","table_52","6","7","Table 52. LSE clock characteristics generated from crystal/ceramic resonator"
"N6","stm32n645a0","table_53","1","7","Table 53. High speed external user clock security system (HSE CSS)"
"N6","stm32n645a0","table_54","2","7","Table 54. Low speed external user clock security system (LSE CSS)"
"N6","stm32n645a0","table_55","4","7","Table 55. 64 MHz high-speed internal (HSI) oscillator characteristics"
"N6","stm32n645a0","table_57","4","7","Table 57. 32 kHz low-speed internal (LSI) oscillator characteristics"
"N6","stm32n645a0","table_6","5","9","Table 6. Operating mode summary"
"N6","stm32n645a0","table_60","6","7","Table 60. OTP characteristics"
"N6","stm32n645a0","table_62","5","6","Table 62. EMI characteristics for fHSE = 32 MHz and fHCLK = 100 MHz"
"N6","stm32n645a0","table_63","2","7","Table 63. ESD absolute maximum ratings"
"N6","stm32n645a0","table_66","2","6","Table 66. Leakage characteristics"
"N6","stm32n645a0","table_67","2","6","Table 67. RPU/RPD characteristics"
"N6","stm32n645a0","table_68","6","7","Table 68. NRST pin characteristics"
"N6","stm32n645a0","table_7","4","9","Table 7. Functionalities depending on system operating mode"
"N6","stm32n645a0","table_70","5","5","Table 70. Asynchronous non multiplexed SRAM/PSRAM/NOR read-NWAIT timings"
"N6","stm32n645a0","table_8","2","5","Table 8. GPDMA1 channel implementation"
"N6","stm32n645a0","table_81","5","5","Table 81. NAND flash memory read cycles"
"N6","stm32n645a0","table_82","6","5","Table 82. NAND flash memory write cycles"
"N6","stm32n645a0","table_93","3","7","Table 93. Delay block dynamic characteristics"
"U0","stm32u031c6","table_18","6","5","Table 18. Voltage characteristics"
"U0","stm32u031c6","table_19","6","5","Table 19. Current characteristics"
"U0","stm32u031c6","table_22","5","6","Table 22. Operating conditions at power-up / power-down"
"U0","stm32u031c6","table_36","2","15","Table 36. Current consumption in Sleep and Low-power sleep modes, flash memory i"
"U0","stm32u031c6","table_37","5","14","Table 37. Current consumption in Stop 0 mode"
"U0","stm32u031c6","table_39","2","16","Table 39. Current consumption in Stop 2 mode"
"U0","stm32u031c6","table_42","6","16","Table 42. Current consumption in VBAT mode"
"U0","stm32u031c6","table_45","2","6","Table 45. Regulator mode transition times"
"U0","stm32u031c6","table_46","2","6","Table 46. Wake-up time using USART/LPUART"
"U0","stm32u031c6","table_58","5","6","Table 58. EMI characteristics for f = 8 MHz and f = 48 MHz 75 HSE HCLK"
"U0","stm32u031c6","table_59","3","7","Table 59. ESD absolute maximum ratings"
"U0","stm32u031c6","table_61","2","5","Table 61. I/O current injection susceptibility"
"U0","stm32u031c6","table_65","6","7","Table 65. NRST pin characteristics"
"U0","stm32u031c6","table_66","1","7","Table 66. EXTI Input Characteristics"
"U0","stm32u031c6","table_72","4","6","Table 72. V monitoring characteristics 88 BAT"
"U0","stm32u031c6","table_73","2","7","Table 73. V charging characteristics 88 BAT"
"U0","stm32u031c6","table_92","5","7","Table 92. LQFP64 - Mechanical data"
"U0","stm32u031c6","table_93","3","7","Table 93. UFBGA64 - Mechanical data"
"U0","stm32u073c8","table_100","6","7","Table 100. UFBGA81 - Mechanical data"
"U0","stm32u073c8","table_12","4","14","Table 12. STM32U073x8/B/C pin/ball definition"
"U0","stm32u073c8","table_37","4","15","Table 37. Current consumption in Sleep and Low-power sleep modes, flash memory i"
"U0","stm32u073c8","table_38","5","14","Table 38. Current consumption in Stop 0 mode"
"U0","stm32u073c8","table_46","2","6","Table 46. Regulator mode transition times"
"U0","stm32u073c8","table_48","6","7","Table 48. High-speed external user clock characteristics"
"U0","stm32u073c8","table_49","4","7","Table 49. Low-speed external user clock characteristics"
"U0","stm32u073c8","table_55","5","7","Table 55. LSI oscillator characteristics"
"U0","stm32u073c8","table_60","5","6","Table 60. EMI characteristics for f = 8 MHz and f = 54 MHz 81 HSE HCLK"
"U0","stm32u073c8","table_61","3","7","Table 61. ESD absolute maximum ratings"
"U0","stm32u073c8","table_63","2","5","Table 63. I/O current injection susceptibility"
"U0","stm32u073c8","table_67","6","7","Table 67. NRST pin characteristics"
"U0","stm32u073c8","table_68","1","7","Table 68. EXTI Input Characteristics"
"U0","stm32u073c8","table_74","4","6","Table 74. V monitoring characteristics 94 BAT"
"U0","stm32u073c8","table_75","2","7","Table 75. V charging characteristics 94 BAT"
"U0","stm32u073c8","table_88","6","7","Table 88. USB electrical characteristics"
"U0","stm32u073c8","table_92","2","7","Table 92. WLCSP42 - Mechanical data"
"U0","stm32u073c8","table_96","5","7","Table 96. LQFP64 - Mechanical data"
"U0","stm32u073c8","table_97","3","7","Table 97. UFBGA64 - Mechanical data"
"U0","stm32u083cc","table_100","6","7","Table 100. UFBGA81 - Mechanical data"
"U0","stm32u083cc","table_12","4","14","Table 12. STM32U083xC pin/ball definition"
"U0","stm32u083cc","table_37","4","15","Table 37. Current consumption in Sleep and Low-power sleep modes, flash memory i"
"U0","stm32u083cc","table_38","5","14","Table 38. Current consumption in Stop 0 mode"
"U0","stm32u083cc","table_46","2","6","Table 46. Regulator mode transition times"
"U0","stm32u083cc","table_48","6","7","Table 48. High-speed external user clock characteristics"
"U0","stm32u083cc","table_49","4","7","Table 49. Low-speed external user clock characteristics"
"U0","stm32u083cc","table_55","5","7","Table 55. LSI oscillator characteristics"
"U0","stm32u083cc","table_60","5","6","Table 60. EMI characteristics for f = 8 MHz and f = 54 MHz 81 HSE HCLK"
"U0","stm32u083cc","table_61","3","7","Table 61. ESD absolute maximum ratings"
"U0","stm32u083cc","table_63","2","5","Table 63. I/O current injection susceptibility"
"U0","stm32u083cc","table_67","6","7","Table 67. NRST pin characteristics"
"U0","stm32u083cc","table_68","1","7","Table 68. EXTI Input Characteristics"
"U0","stm32u083cc","table_74","4","6","Table 74. V monitoring characteristics 94 BAT"
"U0","stm32u083cc","table_75","2","7","Table 75. V charging characteristics 94 BAT"
"U0","stm32u083cc","table_88","6","7","Table 88. USB electrical characteristics"
"U0","stm32u083cc","table_92","2","7","Table 92. WLCSP42 - Mechanical data"
"U0","stm32u083cc","table_96","5","7","Table 96. LQFP64 - Mechanical data"
"U0","stm32u083cc","table_97","3","7","Table 97. UFBGA64 - Mechanical data"
"U3","stm32u375ce","table_100","4","6","Table 100. V monitoring characteristics 156 BAT"
"U3","stm32u375ce","table_48","3","6","Table 48. Current consumption during wake-up from Stop 1 mode on SMPS"
"U3","stm32u375ce","table_51","3","6","Table 51. Current consumption during wake-up from Stop 2 mode on LDO"
"U3","stm32u375ce","table_54","3","6","Table 54. Current consumption during wake-up from Stop 2 mode on SMPS"
"U3","stm32u375ce","table_57","3","6","Table 57. Current consumption during wake-up from Stop 3 mode on LDO"
"U3","stm32u375ce","table_60","3","6","Table 60. Current consumption during wake-up from Stop 3 mode on SMPS"
"U3","stm32u375ce","table_62","2","6","Table 62. Current consumption during wake-up from Standby mode"
"U3","stm32u375ce","table_64","1","6","Table 64. Current consumption during wake-up from Shutdown mode"
"U3","stm32u375ce","table_68","6","7","Table 68. Low-power mode wake-up timings on SMPS"
"U3","stm32u375ce","table_70","1","5","Table 70. Wake-up time using USART/LPUART"
"U3","stm32u375ce","table_75","4","25","Table 75. HSI16 oscillator characteristics"
"U3","stm32u375ce","table_80","6","6","Table 80. Flash memory endurance and data retention"
"U3","stm32u375ce","table_82","5","6","Table 82. EMI characteristics for f = 16 MHz and f = 96 MHz 141 HSE HCLK"
"U3","stm32u375ce","table_84","3","5","Table 84. Electrical sensitivities"
"U3","stm32u375ce","table_85","3","5","Table 85. I/O current injection susceptibility"
"U3","stm32u375ce","table_88","4","6","Table 88. Output voltage characteristics for FT_o and PC13 I/Os"
"U3","stm32u375ce","table_91","4","6","Table 91. Output AC characteristics for FT_o and PC13 I/Os"
"U3","stm32u375ce","table_93","1","7","Table 93. EXTI input characteristics"
"U3","stm32u375ce","table_94","3","6","Table 94. Analog switches booster characteristics"
"U3","stm32u375ce","table_99","1","6","Table 99. V monitoring characteristics 156 CORE"
"U3","stm32u385cg","table_100","4","6","Table 100. V monitoring characteristics 159 BAT"
"U3","stm32u385cg","table_48","3","6","Table 48. Current consumption during wake-up from Stop 1 mode on SMPS"
"U3","stm32u385cg","table_51","3","6","Table 51. Current consumption during wake-up from Stop 2 mode on LDO"
"U3","stm32u385cg","table_54","3","6","Table 54. Current consumption during wake-up from Stop 2 mode on SMPS"
"U3","stm32u385cg","table_57","3","6","Table 57. Current consumption during wake-up from Stop 3 mode on LDO"
"U3","stm32u385cg","table_60","3","6","Table 60. Current consumption during wake-up from Stop 3 mode on SMPS"
"U3","stm32u385cg","table_62","2","6","Table 62. Current consumption during wake-up from Standby mode"
"U3","stm32u385cg","table_64","1","6","Table 64. Current consumption during wake-up from Shutdown mode"
"U3","stm32u385cg","table_68","3","7","Table 68. Low-power mode wake-up timings on SMPS"
"U3","stm32u385cg","table_70","1","5","Table 70. Wake-up time using USART/LPUART"
"U3","stm32u385cg","table_75","4","25","Table 75. HSI16 oscillator characteristics"
"U3","stm32u385cg","table_80","6","6","Table 80. Flash memory endurance and data retention"
"U3","stm32u385cg","table_82","5","6","Table 82. EMI characteristics for f = 16 MHz and f = 96 MHz 144 HSE HCLK"
"U3","stm32u385cg","table_84","3","5","Table 84. Electrical sensitivities"
"U3","stm32u385cg","table_85","3","5","Table 85. I/O current injection susceptibility"
"U3","stm32u385cg","table_88","4","6","Table 88. Output voltage characteristics for FT_o and PC13 I/Os"
"U3","stm32u385cg","table_91","4","6","Table 91. Output AC characteristics for FT_o and PC13 I/Os"
"U3","stm32u385cg","table_93","1","7","Table 93. EXTI input characteristics"
"U3","stm32u385cg","table_94","3","6","Table 94. Analog switches booster characteristics"
"U3","stm32u385cg","table_99","1","6","Table 99. V monitoring characteristics 159 CORE"
"U3","stm32u3b5cg","table_100","4","6","Table 100. V monitoring characteristics 167 BAT"
"U3","stm32u3b5cg","table_48","3","6","Table 48. Current consumption during wake-up from Stop 1 mode on SMPS"
"U3","stm32u3b5cg","table_51","3","6","Table 51. Current consumption during wake-up from Stop 2 mode on LDO"
"U3","stm32u3b5cg","table_54","3","6","Table 54. Current consumption during wake-up from Stop 2 mode on SMPS"
"U3","stm32u3b5cg","table_56","6","11","Table 56. SRAM static power consumption in Stop 3 when supplied by LDO"
"U3","stm32u3b5cg","table_57","3","6","Table 57. Current consumption during wake-up from Stop 3 mode on LDO"
"U3","stm32u3b5cg","table_60","3","6","Table 60. Current consumption during wake-up from Stop 3 mode on SMPS"
"U3","stm32u3b5cg","table_62","2","6","Table 62. Current consumption during wake-up from Standby mode"
"U3","stm32u3b5cg","table_64","1","6","Table 64. Current consumption during wake-up from Shutdown mode"
"U3","stm32u3b5cg","table_66","2","9","Table 66. Typical dynamic current consumption of peripherals"
"U3","stm32u3b5cg","table_70","1","5","Table 70. Wake-up time using USART/LPUART"
"U3","stm32u3b5cg","table_75","4","26","Table 75. HSI16 oscillator characteristics"
